league,season,game,week,day,date,time,home_team,score,away_team,attendance,venue,referee,match_report,notes,game_id,home_goals,away_goals,total_goals,btts,result_1x2,home_elo,away_elo,home_match_fouls,home_rest,h_missing_key_player,h_l5_pts,h_l5_sh,h_l5_sot,h_l5_sot_c,h_l5_gf,h_l5_ga,h_l5_fls,h_l5_conv,away_match_fouls,away_rest,a_missing_key_player,a_l5_pts,a_l5_sh,a_l5_sot,a_l5_sot_c,a_l5_gf,a_l5_ga,a_l5_fls,a_l5_conv,total_cards,referee_avg_cards_history
ENG-Premier League,2021,2021-01-19 Leicester City-Chelsea,18,Tue,2021-01-19,20:15 (17:15),Leicester City,2–0,Chelsea,0.0,King Power Stadium,Craig Pawson,/en/matches/8467b110/Leicester-City-Chelsea-January-19-2021-Premier-League,0.0,8467b110,2.0,0.0,2.0,0,2.0,1624.0106540945912,1574.1722888398895,14.0,3.0,0.0,2.735814928810678,29.587332416846607,8.468086949174284,5.435887459270474,1.9364960554850403,0.4728967604962022,20.01893654216796,0.06942033806745594,32.0,3.0,0.0,1.7535126661787928,33.422499820794066,9.25370144808073,7.479557005687092,1.0487003312433052,0.9285427882568936,22.420318489128856,0.0351365548034222,8.0,5.147651006711409
ENG-Premier League,2021,2021-01-19 Leicester City-Chelsea,18,Tue,2021-01-19,20:15 (17:15),Leicester City,2–0,Chelsea,0.0,King Power Stadium,Craig Pawson,/en/matches/8467b110/Leicester-City-Chelsea-January-19-2021-Premier-League,0.0,8467b110,2.0,0.0,2.0,0,2.0,1624.0106540945912,1574.1722888398895,14.0,3.0,0.0,2.735814928810678,29.587332416846607,8.468086949174284,5.435887459270474,1.9364960554850403,0.4728967604962022,20.01893654216796,0.06942033806745594,32.0,0.0,0.0,1.1690084441191952,28.77770916357441,9.778046863375133,8.688724129326983,0.6991335541622035,1.2347880326720622,25.61354565941924,0.023424369868948133,8.0,5.166666666666667
ENG-Premier League,2021,2021-01-19 Leicester City-Chelsea,18,Tue,2021-01-19,20:15 (17:15),Leicester City,2–0,Chelsea,0.0,King Power Stadium,Craig Pawson,/en/matches/8467b110/Leicester-City-Chelsea-January-19-2021-Premier-League,0.0,8467b110,2.0,0.0,2.0,0,2.0,1624.0106540945912,1574.1722888398895,14.0,0.0,0.0,2.873324811767045,25.32194530488401,9.843184069689228,6.850386361449529,1.9906294986966444,0.31526450699746816,18.012624361445308,0.08794689204497064,32.0,3.0,0.0,1.7535126661787928,33.422499820794066,9.25370144808073,7.479557005687092,1.0487003312433052,0.9285427882568936,22.420318489128856,0.0351365548034222,8.0,5.185430463576159
ENG-Premier League,2021,2021-01-19 Leicester City-Chelsea,18,Tue,2021-01-19,20:15 (17:15),Leicester City,2–0,Chelsea,0.0,King Power Stadium,Craig Pawson,/en/matches/8467b110/Leicester-City-Chelsea-January-19-2021-Premier-League,0.0,8467b110,2.0,0.0,2.0,0,2.0,1624.0106540945912,1574.1722888398895,14.0,0.0,0.0,2.873324811767045,25.32194530488401,9.843184069689228,6.850386361449529,1.9906294986966444,0.31526450699746816,18.012624361445308,0.08794689204497064,32.0,0.0,0.0,1.1690084441191952,28.77770916357441,9.778046863375133,8.688724129326983,0.6991335541622035,1.2347880326720622,25.61354565941924,0.023424369868948133,8.0,5.203947368421052
ENG-Premier League,2021,2021-01-20 Manchester City-Aston Villa,1,Wed,2021-01-20,18:00 (15:00),Manchester City,2–0,Aston Villa,0.0,Etihad Stadium,Jonathan Moss,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,c9710420,2.0,0.0,2.0,0,2.0,1734.0977081405604,1527.235948722276,20.0,3.0,0.0,2.937409390547026,28.221451425799156,11.815411694222329,1.011975583363978,2.918732025045005,0.11561931043205154,16.472014952852277,0.10817558802346779,18.0,14.0,0.0,0.7739019109372007,31.71511080416783,10.779401718825898,10.082583843022988,1.3595947696077622,1.243613075705968,18.472531916708682,0.0432410836350742,4.0,4.565217391304348
ENG-Premier League,2021,2021-01-20 Manchester City-Aston Villa,1,Wed,2021-01-20,18:00 (15:00),Manchester City,2–0,Aston Villa,0.0,Etihad Stadium,Jonathan Moss,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,c9710420,2.0,0.0,2.0,0,2.0,1734.0977081405604,1527.235948722276,20.0,3.0,0.0,2.937409390547026,28.221451425799156,11.815411694222329,1.011975583363978,2.918732025045005,0.11561931043205154,16.472014952852277,0.10817558802346779,18.0,0.0,0.0,0.5159346072912847,29.644011913428344,10.277396798241611,13.16227837852539,0.9063965130715209,1.4041978668861619,18.315021277805677,0.028827389090039273,4.0,4.561728395061729
ENG-Premier League,2021,2021-01-20 Manchester City-Aston Villa,1,Wed,2021-01-20,18:00 (15:00),Manchester City,2–0,Aston Villa,0.0,Etihad Stadium,Jonathan Moss,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,c9710420,2.0,0.0,2.0,0,2.0,1734.0977081405604,1527.235948722276,20.0,0.0,0.0,2.973321995305646,37.76188355831961,13.967235539127321,3.78375929737673,2.6225207288795334,0.07707954028803436,17.648009968568186,0.08402182058707376,18.0,14.0,0.0,0.7739019109372007,31.71511080416783,10.779401718825898,10.082583843022988,1.3595947696077622,1.243613075705968,18.472531916708682,0.0432410836350742,4.0,4.558282208588957
ENG-Premier League,2021,2021-01-20 Manchester City-Aston Villa,1,Wed,2021-01-20,18:00 (15:00),Manchester City,2–0,Aston Villa,0.0,Etihad Stadium,Jonathan Moss,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,c9710420,2.0,0.0,2.0,0,2.0,1734.0977081405604,1527.235948722276,20.0,0.0,0.0,2.973321995305646,37.76188355831961,13.967235539127321,3.78375929737673,2.6225207288795334,0.07707954028803436,17.648009968568186,0.08402182058707376,18.0,0.0,0.0,0.5159346072912847,29.644011913428344,10.277396798241611,13.16227837852539,0.9063965130715209,1.4041978668861619,18.315021277805677,0.028827389090039273,4.0,4.554878048780488
ENG-Premier League,2021,2021-01-20 Manchester City-Aston Villa,1,Wed,2021-01-20,18:00 (15:00),Manchester City,2–0,Aston Villa,0.0,Etihad Stadium,Jonathan Moss,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,c9710420,2.0,0.0,2.0,0,2.0,1738.760054451394,1522.5736024114424,20.0,3.0,0.0,2.937409390547026,28.221451425799156,11.815411694222329,1.011975583363978,2.918732025045005,0.11561931043205154,16.472014952852277,0.10817558802346779,18.0,14.0,0.0,0.7739019109372007,31.71511080416783,10.779401718825898,10.082583843022988,1.3595947696077622,1.243613075705968,18.472531916708682,0.0432410836350742,4.0,4.551515151515152
ENG-Premier League,2021,2021-01-20 Manchester City-Aston Villa,1,Wed,2021-01-20,18:00 (15:00),Manchester City,2–0,Aston Villa,0.0,Etihad Stadium,Jonathan Moss,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,c9710420,2.0,0.0,2.0,0,2.0,1738.760054451394,1522.5736024114424,20.0,3.0,0.0,2.937409390547026,28.221451425799156,11.815411694222329,1.011975583363978,2.918732025045005,0.11561931043205154,16.472014952852277,0.10817558802346779,18.0,0.0,0.0,0.5159346072912847,29.644011913428344,10.277396798241611,13.16227837852539,0.9063965130715209,1.4041978668861619,18.315021277805677,0.028827389090039273,4.0,4.548192771084337
ENG-Premier League,2021,2021-01-20 Manchester City-Aston Villa,1,Wed,2021-01-20,18:00 (15:00),Manchester City,2–0,Aston Villa,0.0,Etihad Stadium,Jonathan Moss,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,c9710420,2.0,0.0,2.0,0,2.0,1738.760054451394,1522.5736024114424,20.0,0.0,0.0,2.973321995305646,37.76188355831961,13.967235539127321,3.78375929737673,2.6225207288795334,0.07707954028803436,17.648009968568186,0.08402182058707376,18.0,14.0,0.0,0.7739019109372007,31.71511080416783,10.779401718825898,10.082583843022988,1.3595947696077622,1.243613075705968,18.472531916708682,0.0432410836350742,4.0,4.544910179640719
ENG-Premier League,2021,2021-01-20 Manchester City-Aston Villa,1,Wed,2021-01-20,18:00 (15:00),Manchester City,2–0,Aston Villa,0.0,Etihad Stadium,Jonathan Moss,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League,0.0,c9710420,2.0,0.0,2.0,0,2.0,1738.760054451394,1522.5736024114424,20.0,0.0,0.0,2.973321995305646,37.76188355831961,13.967235539127321,3.78375929737673,2.6225207288795334,0.07707954028803436,17.648009968568186,0.08402182058707376,18.0,0.0,0.0,0.5159346072912847,29.644011913428344,10.277396798241611,13.16227837852539,0.9063965130715209,1.4041978668861619,18.315021277805677,0.028827389090039273,4.0,4.541666666666667
ENG-Premier League,2021,2021-01-20 Fulham-Manchester Utd,18,Wed,2021-01-20,20:15 (17:15),Fulham,1–2,Manchester Utd,0.0,Craven Cottage,Martin Atkinson,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League,0.0,2a3855db,1.0,2.0,3.0,1,0.0,1400.246669997294,1694.9716036521525,12.0,4.0,0.0,0.4679429084516782,24.294162653714917,6.575892581988415,10.407775068908204,0.3326364430683051,0.8272679236963449,26.08585287477333,0.010682062917964981,0.0,3.0,0.0,1.9331171308316868,0.0,0.0,5.44875608170385,0.640696281592188,0.17844219451647914,0.0,0.0,8.0,4.189054726368159
ENG-Premier League,2021,2021-01-20 Fulham-Manchester Utd,18,Wed,2021-01-20,20:15 (17:15),Fulham,1–2,Manchester Utd,0.0,Craven Cottage,Martin Atkinson,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League,0.0,2a3855db,1.0,2.0,3.0,1,0.0,1400.246669997294,1694.9716036521525,12.0,4.0,0.0,0.4679429084516782,24.294162653714917,6.575892581988415,10.407775068908204,0.3326364430683051,0.8272679236963449,26.08585287477333,0.010682062917964981,0.0,0.0,0.0,2.2201770223061565,0.0,0.0,7.270666554296766,1.0480857000070356,0.47683325319424413,0.0,0.0,8.0,4.207920792079208
ENG-Premier League,2021,2021-01-20 Fulham-Manchester Utd,18,Wed,2021-01-20,20:15 (17:15),Fulham,1–2,Manchester Utd,0.0,Craven Cottage,Martin Atkinson,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League,0.0,2a3855db,1.0,2.0,3.0,1,0.0,1400.246669997294,1694.9716036521525,12.0,0.0,0.0,0.3119619389677637,25.235956988621556,8.150531951663947,10.407775068908204,0.5984179850793855,1.1414923345517356,21.39056858318156,0.02101026416753365,0.0,3.0,0.0,1.9331171308316868,0.0,0.0,5.44875608170385,0.640696281592188,0.17844219451647914,0.0,0.0,8.0,4.226600985221675
ENG-Premier League,2021,2021-01-20 Fulham-Manchester Utd,18,Wed,2021-01-20,20:15 (17:15),Fulham,1–2,Manchester Utd,0.0,Craven Cottage,Martin Atkinson,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League,0.0,2a3855db,1.0,2.0,3.0,1,0.0,1400.246669997294,1694.9716036521525,12.0,0.0,0.0,0.3119619389677637,25.235956988621556,8.150531951663947,10.407775068908204,0.5984179850793855,1.1414923345517356,21.39056858318156,0.02101026416753365,0.0,0.0,0.0,2.2201770223061565,0.0,0.0,7.270666554296766,1.0480857000070356,0.47683325319424413,0.0,0.0,8.0,4.245098039215686
ENG-Premier League,2021,2021-01-20 Fulham-Manchester Utd,18,Wed,2021-01-20,20:15 (17:15),Fulham,1–2,Manchester Utd,0.0,Craven Cottage,Martin Atkinson,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League,0.0,2a3855db,1.0,2.0,3.0,1,0.0,1397.148402627548,1698.0698710218985,12.0,4.0,0.0,0.4679429084516782,24.294162653714917,6.575892581988415,10.407775068908204,0.3326364430683051,0.8272679236963449,26.08585287477333,0.010682062917964981,0.0,3.0,0.0,1.9331171308316868,0.0,0.0,5.44875608170385,0.640696281592188,0.17844219451647914,0.0,0.0,8.0,4.263414634146342
ENG-Premier League,2021,2021-01-20 Fulham-Manchester Utd,18,Wed,2021-01-20,20:15 (17:15),Fulham,1–2,Manchester Utd,0.0,Craven Cottage,Martin Atkinson,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League,0.0,2a3855db,1.0,2.0,3.0,1,0.0,1397.148402627548,1698.0698710218985,12.0,4.0,0.0,0.4679429084516782,24.294162653714917,6.575892581988415,10.407775068908204,0.3326364430683051,0.8272679236963449,26.08585287477333,0.010682062917964981,0.0,0.0,0.0,2.2201770223061565,0.0,0.0,7.270666554296766,1.0480857000070356,0.47683325319424413,0.0,0.0,8.0,4.281553398058253
ENG-Premier League,2021,2021-01-20 Fulham-Manchester Utd,18,Wed,2021-01-20,20:15 (17:15),Fulham,1–2,Manchester Utd,0.0,Craven Cottage,Martin Atkinson,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League,0.0,2a3855db,1.0,2.0,3.0,1,0.0,1397.148402627548,1698.0698710218985,12.0,0.0,0.0,0.3119619389677637,25.235956988621556,8.150531951663947,10.407775068908204,0.5984179850793855,1.1414923345517356,21.39056858318156,0.02101026416753365,0.0,3.0,0.0,1.9331171308316868,0.0,0.0,5.44875608170385,0.640696281592188,0.17844219451647914,0.0,0.0,8.0,4.299516908212561
ENG-Premier League,2021,2021-01-20 Fulham-Manchester Utd,18,Wed,2021-01-20,20:15 (17:15),Fulham,1–2,Manchester Utd,0.0,Craven Cottage,Martin Atkinson,/en/matches/2a3855db/Fulham-Manchester-United-January-20-2021-Premier-League,0.0,2a3855db,1.0,2.0,3.0,1,0.0,1397.148402627548,1698.0698710218985,12.0,0.0,0.0,0.3119619389677637,25.235956988621556,8.150531951663947,10.407775068908204,0.5984179850793855,1.1414923345517356,21.39056858318156,0.02101026416753365,0.0,0.0,0.0,2.2201770223061565,0.0,0.0,7.270666554296766,1.0480857000070356,0.47683325319424413,0.0,0.0,8.0,4.3173076923076925
ENG-Premier League,2021,2021-01-21 Liverpool-Burnley,18,Thu,2021-01-21,20:00 (17:00),Liverpool,0–1,Burnley,0.0,Anfield,Mike Dean,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,787d11cc,0.0,1.0,1.0,0,0.0,1719.4012474699025,1470.15849113008,22.0,4.0,0.0,0.8887267255283677,36.561769082904306,7.755829739053099,5.3537033322280765,0.2303050027214197,0.30569100290030926,26.97412513187295,0.008058954593318292,16.0,5.0,0.0,0.39084113744442955,22.412157119885524,3.870777816994252,7.756046660686545,0.15090392550451517,0.8325275743038046,22.511859224027205,0.013297042705859012,6.0,6.14792899408284
ENG-Premier League,2021,2021-01-21 Liverpool-Burnley,18,Thu,2021-01-21,20:00 (17:00),Liverpool,0–1,Burnley,0.0,Anfield,Mike Dean,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,787d11cc,0.0,1.0,1.0,0,0.0,1719.4012474699025,1470.15849113008,22.0,4.0,0.0,0.8887267255283677,36.561769082904306,7.755829739053099,5.3537033322280765,0.2303050027214197,0.30569100290030926,26.97412513187295,0.008058954593318292,16.0,0.0,0.0,1.3960597049649108,19.48343386659818,5.608515735779167,8.897994582444579,0.4791022658925516,0.5550183828692031,20.341239482684802,0.03664247291501712,6.0,6.147058823529412
ENG-Premier League,2021,2021-01-21 Liverpool-Burnley,18,Thu,2021-01-21,20:00 (17:00),Liverpool,0–1,Burnley,0.0,Anfield,Mike Dean,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,787d11cc,0.0,1.0,1.0,0,0.0,1719.4012474699025,1470.15849113008,22.0,0.0,0.0,0.5924844836855785,42.01641461549716,9.09097580238228,6.926450064908608,0.15353666848094646,0.5438933878274104,25.316083421248635,0.005372636395545528,16.0,5.0,0.0,0.39084113744442955,22.412157119885524,3.870777816994252,7.756046660686545,0.15090392550451517,0.8325275743038046,22.511859224027205,0.013297042705859012,6.0,6.146198830409356
ENG-Premier League,2021,2021-01-21 Liverpool-Burnley,18,Thu,2021-01-21,20:00 (17:00),Liverpool,0–1,Burnley,0.0,Anfield,Mike Dean,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,787d11cc,0.0,1.0,1.0,0,0.0,1719.4012474699025,1470.15849113008,22.0,0.0,0.0,0.5924844836855785,42.01641461549716,9.09097580238228,6.926450064908608,0.15353666848094646,0.5438933878274104,25.316083421248635,0.005372636395545528,16.0,0.0,0.0,1.3960597049649108,19.48343386659818,5.608515735779167,8.897994582444579,0.4791022658925516,0.5550183828692031,20.341239482684802,0.03664247291501712,6.0,6.145348837209302
ENG-Premier League,2021,2021-01-21 Liverpool-Burnley,18,Thu,2021-01-21,20:00 (17:00),Liverpool,0–1,Burnley,0.0,Anfield,Mike Dean,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,787d11cc,0.0,1.0,1.0,0,0.0,1703.2484200029367,1486.3113185970458,22.0,4.0,0.0,0.8887267255283677,36.561769082904306,7.755829739053099,5.3537033322280765,0.2303050027214197,0.30569100290030926,26.97412513187295,0.008058954593318292,16.0,5.0,0.0,0.39084113744442955,22.412157119885524,3.870777816994252,7.756046660686545,0.15090392550451517,0.8325275743038046,22.511859224027205,0.013297042705859012,6.0,6.144508670520231
ENG-Premier League,2021,2021-01-21 Liverpool-Burnley,18,Thu,2021-01-21,20:00 (17:00),Liverpool,0–1,Burnley,0.0,Anfield,Mike Dean,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,787d11cc,0.0,1.0,1.0,0,0.0,1703.2484200029367,1486.3113185970458,22.0,4.0,0.0,0.8887267255283677,36.561769082904306,7.755829739053099,5.3537033322280765,0.2303050027214197,0.30569100290030926,26.97412513187295,0.008058954593318292,16.0,0.0,0.0,1.3960597049649108,19.48343386659818,5.608515735779167,8.897994582444579,0.4791022658925516,0.5550183828692031,20.341239482684802,0.03664247291501712,6.0,6.14367816091954
ENG-Premier League,2021,2021-01-21 Liverpool-Burnley,18,Thu,2021-01-21,20:00 (17:00),Liverpool,0–1,Burnley,0.0,Anfield,Mike Dean,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,787d11cc,0.0,1.0,1.0,0,0.0,1703.2484200029367,1486.3113185970458,22.0,0.0,0.0,0.5924844836855785,42.01641461549716,9.09097580238228,6.926450064908608,0.15353666848094646,0.5438933878274104,25.316083421248635,0.005372636395545528,16.0,5.0,0.0,0.39084113744442955,22.412157119885524,3.870777816994252,7.756046660686545,0.15090392550451517,0.8325275743038046,22.511859224027205,0.013297042705859012,6.0,6.142857142857143
ENG-Premier League,2021,2021-01-21 Liverpool-Burnley,18,Thu,2021-01-21,20:00 (17:00),Liverpool,0–1,Burnley,0.0,Anfield,Mike Dean,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League,0.0,787d11cc,0.0,1.0,1.0,0,0.0,1703.2484200029367,1486.3113185970458,22.0,0.0,0.0,0.5924844836855785,42.01641461549716,9.09097580238228,6.926450064908608,0.15353666848094646,0.5438933878274104,25.316083421248635,0.005372636395545528,16.0,0.0,0.0,1.3960597049649108,19.48343386659818,5.608515735779167,8.897994582444579,0.4791022658925516,0.5550183828692031,20.341239482684802,0.03664247291501712,6.0,6.142045454545454
ENG-Premier League,2021,2021-01-23 Aston Villa-Newcastle United,11,Sat,2021-01-23,20:00 (17:00),Aston Villa,2–0,Newcastle United,0.0,Villa Park,Simon Hooper,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,b2143993,2.0,0.0,2.0,0,2.0,1518.1004223013697,1435.1166787653844,20.0,3.0,0.0,0.34395640486077533,28.240485626527644,9.934438235521908,14.267349488591494,0.6042643420475381,1.5128006856325427,18.210014185203736,0.019218259393354985,36.0,5.0,0.0,0.07416092293161834,11.354798935276321,3.649725914936759,10.082152975938769,0.138758899663721,2.1790263513227575,18.728186462042043,0.008899561903674205,6.0,4.183333333333334
ENG-Premier League,2021,2021-01-23 Aston Villa-Newcastle United,11,Sat,2021-01-23,20:00 (17:00),Aston Villa,2–0,Newcastle United,0.0,Villa Park,Simon Hooper,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,b2143993,2.0,0.0,2.0,0,2.0,1518.1004223013697,1435.1166787653844,20.0,3.0,0.0,0.34395640486077533,28.240485626527644,9.934438235521908,14.267349488591494,0.6042643420475381,1.5128006856325427,18.210014185203736,0.019218259393354985,36.0,0.0,0.0,0.049440615287745564,12.316663533328672,3.111264549454667,9.998389485965237,0.09250593310914734,2.108096869994684,24.485457641361364,0.0059330412691161365,6.0,4.213114754098361
ENG-Premier League,2021,2021-01-23 Aston Villa-Newcastle United,11,Sat,2021-01-23,20:00 (17:00),Aston Villa,2–0,Newcastle United,0.0,Villa Park,Simon Hooper,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,b2143993,2.0,0.0,2.0,0,2.0,1518.1004223013697,1435.1166787653844,20.0,0.0,0.0,1.180944761373375,27.708968338033593,9.795093795234324,9.306941031381,1.0372698890091137,1.0085337904215366,18.806676123469344,0.0366216967384326,36.0,5.0,0.0,0.07416092293161834,11.354798935276321,3.649725914936759,10.082152975938769,0.138758899663721,2.1790263513227575,18.728186462042043,0.008899561903674205,6.0,4.241935483870968
ENG-Premier League,2021,2021-01-23 Aston Villa-Newcastle United,11,Sat,2021-01-23,20:00 (17:00),Aston Villa,2–0,Newcastle United,0.0,Villa Park,Simon Hooper,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,b2143993,2.0,0.0,2.0,0,2.0,1518.1004223013697,1435.1166787653844,20.0,0.0,0.0,1.180944761373375,27.708968338033593,9.795093795234324,9.306941031381,1.0372698890091137,1.0085337904215366,18.806676123469344,0.0366216967384326,36.0,0.0,0.0,0.049440615287745564,12.316663533328672,3.111264549454667,9.998389485965237,0.09250593310914734,2.108096869994684,24.485457641361364,0.0059330412691161365,6.0,4.26984126984127
ENG-Premier League,2021,2021-01-23 Aston Villa-Newcastle United,11,Sat,2021-01-23,20:00 (17:00),Aston Villa,2–0,Newcastle United,0.0,Villa Park,Simon Hooper,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,b2143993,2.0,0.0,2.0,0,2.0,1525.7563638678614,1427.4607371988927,20.0,3.0,0.0,0.34395640486077533,28.240485626527644,9.934438235521908,14.267349488591494,0.6042643420475381,1.5128006856325427,18.210014185203736,0.019218259393354985,36.0,5.0,0.0,0.07416092293161834,11.354798935276321,3.649725914936759,10.082152975938769,0.138758899663721,2.1790263513227575,18.728186462042043,0.008899561903674205,6.0,4.296875
ENG-Premier League,2021,2021-01-23 Aston Villa-Newcastle United,11,Sat,2021-01-23,20:00 (17:00),Aston Villa,2–0,Newcastle United,0.0,Villa Park,Simon Hooper,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,b2143993,2.0,0.0,2.0,0,2.0,1525.7563638678614,1427.4607371988927,20.0,3.0,0.0,0.34395640486077533,28.240485626527644,9.934438235521908,14.267349488591494,0.6042643420475381,1.5128006856325427,18.210014185203736,0.019218259393354985,36.0,0.0,0.0,0.049440615287745564,12.316663533328672,3.111264549454667,9.998389485965237,0.09250593310914734,2.108096869994684,24.485457641361364,0.0059330412691161365,6.0,4.323076923076923
ENG-Premier League,2021,2021-01-23 Aston Villa-Newcastle United,11,Sat,2021-01-23,20:00 (17:00),Aston Villa,2–0,Newcastle United,0.0,Villa Park,Simon Hooper,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,b2143993,2.0,0.0,2.0,0,2.0,1525.7563638678614,1427.4607371988927,20.0,0.0,0.0,1.180944761373375,27.708968338033593,9.795093795234324,9.306941031381,1.0372698890091137,1.0085337904215366,18.806676123469344,0.0366216967384326,36.0,5.0,0.0,0.07416092293161834,11.354798935276321,3.649725914936759,10.082152975938769,0.138758899663721,2.1790263513227575,18.728186462042043,0.008899561903674205,6.0,4.348484848484849
ENG-Premier League,2021,2021-01-23 Aston Villa-Newcastle United,11,Sat,2021-01-23,20:00 (17:00),Aston Villa,2–0,Newcastle United,0.0,Villa Park,Simon Hooper,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,b2143993,2.0,0.0,2.0,0,2.0,1525.7563638678614,1427.4607371988927,20.0,0.0,0.0,1.180944761373375,27.708968338033593,9.795093795234324,9.306941031381,1.0372698890091137,1.0085337904215366,18.806676123469344,0.0366216967384326,36.0,0.0,0.0,0.049440615287745564,12.316663533328672,3.111264549454667,9.998389485965237,0.09250593310914734,2.108096869994684,24.485457641361364,0.0059330412691161365,6.0,4.373134328358209
ENG-Premier League,2021,2021-01-26 Crystal Palace-West Ham United,20,Tue,2021-01-26,18:00 (15:00),Crystal Palace,2–3,West Ham United,0.0,Selhurst Park,Stuart Attwell,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,0.0,aab6365d,2.0,3.0,5.0,1,0.0,1479.1666092168593,1573.0877855907354,18.0,9.0,0.0,0.6082163903964893,11.691396363396668,2.287528646790927,9.086994112346153,0.2583431160192707,2.1032901404164743,18.08456057458388,0.018753782845237803,16.0,7.0,0.0,2.6919168612478597,25.830514008509414,9.760369764861137,5.169115099334957,1.4314493757073183,0.6862434443382415,21.670973700076416,0.05530813104472956,0.0,7.198529411764706
ENG-Premier League,2021,2021-01-26 Crystal Palace-West Ham United,20,Tue,2021-01-26,18:00 (15:00),Crystal Palace,2–3,West Ham United,0.0,Selhurst Park,Stuart Attwell,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,0.0,aab6365d,2.0,3.0,5.0,1,0.0,1479.1666092168593,1573.0877855907354,18.0,9.0,0.0,0.6082163903964893,11.691396363396668,2.287528646790927,9.086994112346153,0.2583431160192707,2.1032901404164743,18.08456057458388,0.018753782845237803,16.0,0.0,0.0,2.780722313643146,28.396268164200325,11.108764849693209,5.665574545518148,1.9404106566161186,1.1335519938445568,19.780649133384276,0.06628385206903539,0.0,7.145985401459854
ENG-Premier League,2021,2021-01-26 Crystal Palace-West Ham United,20,Tue,2021-01-26,18:00 (15:00),Crystal Palace,2–3,West Ham United,0.0,Selhurst Park,Stuart Attwell,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,0.0,aab6365d,2.0,3.0,5.0,1,0.0,1479.1666092168593,1573.0877855907354,18.0,0.0,0.0,0.40547759359765956,12.008793564697989,3.63228375907739,10.487946045632194,0.8746502977517708,2.3512911064190742,18.056373716389253,0.06805807745238075,16.0,7.0,0.0,2.6919168612478597,25.830514008509414,9.760369764861137,5.169115099334957,1.4314493757073183,0.6862434443382415,21.670973700076416,0.05530813104472956,0.0,7.094202898550725
ENG-Premier League,2021,2021-01-26 Crystal Palace-West Ham United,20,Tue,2021-01-26,18:00 (15:00),Crystal Palace,2–3,West Ham United,0.0,Selhurst Park,Stuart Attwell,/en/matches/aab6365d/Crystal-Palace-West-Ham-United-January-26-2021-Premier-League,0.0,aab6365d,2.0,3.0,5.0,1,0.0,1479.1666092168593,1573.0877855907354,18.0,0.0,0.0,0.40547759359765956,12.008793564697989,3.63228375907739,10.487946045632194,0.8746502977517708,2.3512911064190742,18.056373716389253,0.06805807745238075,16.0,0.0,0.0,2.780722313643146,28.396268164200325,11.108764849693209,5.665574545518148,1.9404106566161186,1.1335519938445568,19.780649133384276,0.06628385206903539,0.0,7.043165467625899
